timestamp,reward,state.STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value,state.STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value,state.ST_31003477.Q.value,state.ST_31003477.Q_LISSE.value,state.ST_31003477.T.value,state.ST_31003477.T_LISSE.value,action.STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value,next_state.STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value,next_state.STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value,next_state.ST_31003477.Q.value,next_state.ST_31003477.Q_LISSE.value,next_state.ST_31003477.T.value,next_state.ST_31003477.T_LISSE.value
"2008-04-15 04:28:20,167",0,120,120,900,1224.0,3.0,3.0,14,120,120,1200,1056.0,3.0,3.0
"2008-04-15 04:29:00,164",0,120,120,1200,1056.0,3.0,3.0,14,120,120,1260,1152.0,3.0,3.0
"2008-04-15 04:29:40,169",0,120,120,1260,1152.0,3.0,3.0,14,120,120,1080,1176.0,2.0,2.0
"2008-04-15 04:30:20,165",0,120,120,1080,1176.0,2.0,2.0,14,120,120,1020,1092.0,2.0,2.0
"2008-04-15 04:31:00,162",0,120,120,1020,1092.0,2.0,2.0,14,120,120,840,984.0,1.0,1.0
"2008-04-15 04:31:40,167",0,120,120,840,984.0,1.0,1.0,14,120,120,720,852.0,1.0,1.0
"2008-04-15 04:32:20,169",0,120,120,720,852.0,1.0,1.0,14,120,120,780,744.0,1.0,1.0
"2008-04-15 04:33:00,168",0,120,120,780,744.0,1.0,1.0,14,120,120,1620,972.0,4.0,4.0
"2008-04-15 04:33:40,166",0,120,120,1620,972.0,4.0,4.0,14,120,120,960,1176.0,2.0,2.0
"2008-04-15 04:34:20,173",0,120,120,960,1176.0,2.0,2.0,14,120,120,840,1092.0,2.0,2.0
"2008-04-15 04:35:00,172",0,120,120,840,1092.0,2.0,2.0,14,120,120,1560,996.0,4.0,4.0
"2008-04-15 04:35:40,163",0,120,120,1560,996.0,4.0,4.0,14,120,120,1680,1332.0,4.0,4.0
"2008-04-15 04:36:20,169",0,120,120,1680,1332.0,4.0,4.0,14,120,120,960,1368.0,2.0,2.0
"2008-04-15 04:37:00,163",0,120,120,960,1368.0,2.0,2.0,14,120,120,1140,1116.0,3.0,3.0
"2008-04-15 04:37:40,156",0,120,120,1140,1116.0,3.0,3.0,14,120,120,1680,1188.0,4.0,4.0
"2008-04-15 04:38:20,159",0,120,120,1680,1188.0,4.0,4.0,14,120,120,1260,1380.0,4.0,4.0
"2008-04-15 04:39:00,164",0,120,120,1260,1380.0,4.0,4.0,14,120,120,1440,1392.0,3.0,3.0
"2008-04-15 04:39:40,171",0,120,120,1440,1392.0,3.0,3.0,14,120,120,1800,1416.0,4.0,4.0
"2008-04-15 04:40:20,165",0,120,120,1800,1416.0,4.0,4.0,14,120,120,1560,1584.0,3.0,3.0
"2008-04-15 04:41:00,169",0,120,120,1560,1584.0,3.0,3.0,14,120,120,1200,1476.0,3.0,3.0
"2008-04-15 04:41:40,164",0,120,120,1200,1476.0,3.0,3.0,14,120,120,1380,1284.0,3.0,3.0
"2008-04-15 04:42:20,162",0,120,120,1380,1284.0,3.0,3.0,14,120,120,1680,1404.0,5.0,5.0
"2008-04-15 04:43:00,169",0,120,120,1680,1404.0,5.0,5.0,14,120,120,1080,1476.0,3.0,3.0
"2008-04-15 04:43:40,167",0,120,120,1080,1476.0,3.0,3.0,14,120,120,1140,1404.0,2.0,2.0
"2008-04-15 04:44:20,154",0,120,120,1140,1404.0,2.0,2.0,14,120,120,1260,1260.0,3.0,3.0
"2008-04-15 04:45:00,161",0,120,120,1260,1260.0,3.0,3.0,14,120,120,1680,1440.0,4.0,4.0
"2008-04-15 04:45:40,160",0,120,120,1680,1440.0,4.0,4.0,14,120,120,1620,1608.0,4.0,4.0
"2008-04-15 04:46:20,163",0,120,120,1620,1608.0,4.0,4.0,14,120,120,1620,1692.0,4.0,4.0
"2008-04-15 04:47:00,156",0,120,120,1620,1692.0,4.0,4.0,14,120,120,1560,1608.0,3.0,3.0
"2008-04-15 04:47:40,162",0,120,120,1560,1608.0,3.0,3.0,14,120,120,1740,1548.0,3.0,3.0
"2008-04-15 04:48:20,163",0,120,120,1740,1548.0,3.0,3.0,14,120,120,1140,1404.0,3.0,3.0
"2008-04-15 04:49:00,160",0,120,120,1140,1404.0,3.0,3.0,14,120,120,1260,1236.0,2.0,2.0
"2008-04-15 04:49:40,166",0,120,120,1260,1236.0,2.0,2.0,14,120,120,1560,1236.0,3.0,3.0
"2008-04-15 04:50:20,170",0,120,120,1560,1236.0,3.0,3.0,14,120,120,1860,1560.0,5.0,5.0
"2008-04-15 04:51:00,175",0,120,120,1860,1560.0,5.0,5.0,14,120,120,1200,1608.0,2.0,2.0
"2008-04-15 04:51:40,161",0,120,120,1200,1608.0,2.0,2.0,14,120,120,1620,1536.0,3.0,3.0
"2008-04-15 04:52:20,159",0,120,120,1620,1536.0,3.0,3.0,14,120,120,1800,1596.0,5.0,5.0
"2008-04-15 04:53:00,164",0,120,120,1800,1596.0,5.0,5.0,14,120,120,1200,1632.0,3.0,3.0
"2008-04-15 04:53:40,155",0,120,120,1200,1632.0,3.0,3.0,14,120,120,1380,1428.0,3.0,3.0
"2008-04-15 04:54:20,163",0,120,120,1380,1428.0,3.0,3.0,14,120,120,1620,1404.0,4.0,4.0
"2008-04-15 04:55:00,165",0,120,120,1620,1404.0,4.0,4.0,14,120,120,1620,1608.0,4.0,4.0
"2008-04-15 04:55:40,158",0,120,120,1620,1608.0,4.0,4.0,14,120,120,1140,1548.0,3.0,3.0
"2008-04-15 04:56:20,157",0,120,120,1140,1548.0,3.0,3.0,14,120,120,1440,1428.0,3.0,3.0
"2008-04-15 04:57:00,164",0,120,120,1440,1428.0,3.0,3.0,14,120,120,1500,1404.0,3.0,3.0
"2008-04-15 04:57:40,167",0,120,120,1500,1404.0,3.0,3.0,14,120,120,1380,1488.0,3.0,3.0
"2008-04-15 04:58:20,163",0,120,120,1380,1488.0,3.0,3.0,14,120,120,1620,1488.0,4.0,4.0
"2008-04-15 04:59:00,165",0,120,120,1620,1488.0,4.0,4.0,14,120,120,1740,1632.0,4.0,4.0
"2008-04-15 04:59:40,170",0,120,120,1740,1632.0,4.0,4.0,14,120,120,1140,1584.0,2.0,2.0
"2008-04-15 05:00:20,164",0,120,120,1140,1584.0,2.0,2.0,14,120,120,1560,1464.0,4.0,4.0
"2008-04-15 05:01:00,169",0,120,120,1560,1464.0,4.0,4.0,14,120,120,1140,1320.0,3.0,3.0
"2008-04-15 05:01:40,169",0,120,120,1140,1320.0,3.0,3.0,14,120,120,1200,1260.0,3.0,3.0
"2008-04-15 05:02:20,164",0,120,120,1200,1260.0,3.0,3.0,14,120,120,1740,1380.0,4.0,4.0
"2008-04-15 05:03:00,163",0,120,120,1740,1380.0,4.0,4.0,14,120,120,1320,1512.0,3.0,3.0
"2008-04-15 05:03:40,167",0,120,120,1320,1512.0,3.0,3.0,14,120,120,1740,1560.0,4.0,4.0
"2008-04-15 05:04:20,174",0,120,120,1740,1560.0,4.0,4.0,14,120,120,1860,1572.0,4.0,4.0
"2008-04-15 05:05:00,164",0,120,120,1860,1572.0,4.0,4.0,14,120,120,1500,1668.0,3.0,3.0
"2008-04-15 05:05:40,169",0,120,120,1500,1668.0,3.0,3.0,14,120,120,1680,1596.0,4.0,4.0
"2008-04-15 05:06:20,163",0,120,120,1680,1596.0,4.0,4.0,14,120,120,1920,1644.0,5.0,5.0
"2008-04-15 05:07:00,158",0,120,120,1920,1644.0,5.0,5.0,14,120,120,1860,1800.0,4.0,4.0
"2008-04-15 05:07:40,165",0,120,120,1860,1800.0,4.0,4.0,14,120,120,1860,1812.0,4.0,4.0
"2008-04-15 05:08:20,168",0,120,120,1860,1812.0,4.0,4.0,14,120,120,1860,1860.0,5.0,5.0
"2008-04-15 05:09:00,174",0,120,120,1860,1860.0,5.0,5.0,14,120,120,1920,1872.0,5.0,5.0
"2008-04-15 05:09:40,167",0,120,120,1920,1872.0,5.0,5.0,14,120,120,2580,2088.0,6.0,6.0
"2008-04-15 05:10:20,163",0,120,120,2580,2088.0,6.0,6.0,14,120,120,1620,2064.0,4.0,4.0
"2008-04-15 05:11:00,169",0,120,120,1620,2064.0,4.0,4.0,14,120,120,1980,1956.0,4.0,4.0
"2008-04-15 05:11:40,165",0,120,120,1980,1956.0,4.0,4.0,14,120,120,1620,1740.0,3.0,3.0
"2008-04-15 05:12:20,168",0,120,120,1620,1740.0,3.0,3.0,14,120,120,1860,1740.0,4.0,4.0
"2008-04-15 05:13:00,169",0,120,120,1860,1740.0,4.0,4.0,14,120,120,1680,1632.0,3.0,3.0
"2008-04-15 05:13:40,172",0,120,120,1680,1632.0,3.0,3.0,14,120,120,2460,1848.0,6.0,6.0
"2008-04-15 05:14:20,168",0,120,120,2460,1848.0,6.0,6.0,14,120,120,2100,2064.0,5.0,5.0
"2008-04-15 05:15:00,170",0,120,120,2100,2064.0,5.0,5.0,14,120,120,2040,2184.0,5.0,5.0
"2008-04-15 05:15:40,169",0,120,120,2040,2184.0,5.0,5.0,14,120,120,1980,2040.0,4.0,4.0
"2008-04-15 05:16:20,160",0,120,120,1980,2040.0,4.0,4.0,14,120,120,2460,2112.0,7.0,7.0
"2008-04-15 05:17:00,159",0,120,120,2460,2112.0,7.0,7.0,14,120,120,2220,2160.0,6.0,6.0
"2008-04-15 05:17:40,163",0,120,120,2220,2160.0,6.0,6.0,14,120,120,1320,1932.0,3.0,3.0
"2008-04-15 05:18:20,159",0,120,120,1320,1932.0,3.0,3.0,14,120,120,2160,1776.0,6.0,6.0
"2008-04-15 05:19:00,165",0,120,120,2160,1776.0,6.0,6.0,14,120,120,1560,1752.0,4.0,4.0
"2008-04-15 05:19:40,161",0,120,120,1560,1752.0,4.0,4.0,14,120,120,1440,1728.0,3.0,3.0
"2008-04-15 05:20:20,169",0,120,120,1440,1728.0,3.0,3.0,14,120,120,1140,1356.0,2.0,2.0
"2008-04-15 05:21:00,160",0,120,120,1140,1356.0,2.0,2.0,14,120,120,1980,1488.0,4.0,4.0
"2008-04-15 05:21:40,162",0,120,120,1980,1488.0,4.0,4.0,14,120,120,1980,1812.0,5.0,5.0
"2008-04-15 05:22:20,169",0,120,120,1980,1812.0,5.0,5.0,14,120,120,1860,2064.0,4.0,4.0
"2008-04-15 05:23:00,163",0,120,120,1860,2064.0,4.0,4.0,14,120,120,2400,2136.0,6.0,6.0
"2008-04-15 05:23:40,168",0,120,120,2400,2136.0,6.0,6.0,14,120,120,2100,2196.0,5.0,5.0
"2008-04-15 05:24:20,172",0,120,120,2100,2196.0,5.0,5.0,14,120,120,1800,2088.0,4.0,4.0
"2008-04-15 05:25:00,162",0,120,120,1800,2088.0,4.0,4.0,14,120,120,2460,2064.0,6.0,6.0
"2008-04-15 05:25:40,165",0,120,120,2460,2064.0,6.0,6.0,14,120,120,2340,2244.0,6.0,6.0
"2008-04-15 05:26:20,166",0,120,120,2340,2244.0,6.0,6.0,14,120,120,2220,2328.0,5.0,5.0
"2008-04-15 05:27:00,173",0,120,120,2220,2328.0,5.0,5.0,14,120,120,1440,2016.0,3.0,3.0
"2008-04-15 05:27:40,165",0,120,120,1440,2016.0,3.0,3.0,14,120,120,1800,1752.0,4.0,4.0
"2008-04-15 05:28:20,162",0,120,120,1800,1752.0,4.0,4.0,14,40,10,2160,1800.0,5.0,5.0
"2008-04-15 05:29:00,167",0,40,10,2160,1800.0,5.0,5.0,14,40,27,1680,1920.0,4.0,4.0
"2008-04-15 05:29:40,164",0,40,27,1680,1920.0,4.0,4.0,14,120,120,2220,1980.0,5.0,5.0
"2008-04-15 05:30:20,163",0,120,120,2220,1980.0,5.0,5.0,14,120,120,2400,2160.0,6.0,6.0
"2008-04-15 05:31:00,174",0,120,120,2400,2160.0,6.0,6.0,14,120,120,1740,2160.0,4.0,4.0
"2008-04-15 05:31:40,172",0,120,120,1740,2160.0,4.0,4.0,14,120,120,1980,1932.0,5.0,5.0
"2008-04-15 05:32:20,157",0,120,120,1980,1932.0,5.0,5.0,14,120,120,2280,1932.0,5.0,5.0
"2008-04-15 05:33:00,161",0,120,120,2280,1932.0,5.0,5.0,14,120,120,2160,2148.0,5.0,5.0
"2008-04-15 05:33:40,165",0,120,120,2160,2148.0,5.0,5.0,14,120,120,2580,2292.0,5.0,5.0
"2008-04-15 05:34:20,159",0,120,120,2580,2292.0,5.0,5.0,14,120,120,2880,2484.0,7.0,7.0
"2008-04-15 05:35:00,165",0,120,120,2880,2484.0,7.0,7.0,14,120,120,3300,2916.0,7.0,7.0
"2008-04-15 05:35:40,162",0,120,120,3300,2916.0,7.0,7.0,14,120,120,2760,3072.0,6.0,6.0
"2008-04-15 05:36:20,154",0,120,120,2760,3072.0,6.0,6.0,14,120,120,2880,3060.0,7.0,7.0
"2008-04-15 05:37:00,157",0,120,120,2880,3060.0,7.0,7.0,14,120,120,2280,2700.0,5.0,5.0
"2008-04-15 05:37:40,162",0,120,120,2280,2700.0,5.0,5.0,14,120,120,2340,2436.0,4.0,4.0
"2008-04-15 05:38:20,168",0,120,120,2340,2436.0,4.0,4.0,14,120,120,1740,2124.0,4.0,4.0
"2008-04-15 05:39:00,158",0,120,120,1740,2124.0,4.0,4.0,14,120,120,2580,2208.0,6.0,6.0
"2008-04-15 05:39:40,165",0,120,120,2580,2208.0,6.0,6.0,14,120,120,2340,2328.0,6.0,6.0
"2008-04-15 05:40:20,172",0,120,120,2340,2328.0,6.0,6.0,14,120,120,3540,2700.0,8.0,8.0
"2008-04-15 05:41:00,161",0,120,120,3540,2700.0,8.0,8.0,14,120,120,3960,3192.0,9.0,9.0
"2008-04-15 05:41:40,165",0,120,120,3960,3192.0,9.0,9.0,14,120,120,2940,3420.0,7.0,7.0
"2008-04-15 05:42:20,168",0,120,120,2940,3420.0,7.0,7.0,14,120,120,3240,3240.0,9.0,9.0
"2008-04-15 05:43:00,171",0,120,120,3240,3240.0,9.0,9.0,14,120,120,2820,3048.0,7.0,7.0
"2008-04-15 05:43:40,163",0,120,120,2820,3048.0,7.0,7.0,14,120,120,3180,3024.0,8.0,8.0
"2008-04-15 05:44:20,169",0,120,120,3180,3024.0,8.0,8.0,14,120,120,4080,3276.0,11.0,11.0
"2008-04-15 05:45:00,170",0,120,120,4080,3276.0,11.0,11.0,14,120,120,3840,3720.0,9.0,9.0
"2008-04-15 05:45:40,165",0,120,120,3840,3720.0,9.0,9.0,14,120,120,3780,3864.0,8.0,8.0
"2008-04-15 05:46:20,162",0,120,120,3780,3864.0,8.0,8.0,14,120,120,3600,3720.0,8.0,8.0
"2008-04-15 05:47:00,169",0,120,120,3600,3720.0,8.0,8.0,14,120,120,3480,3576.0,7.0,7.0
"2008-04-15 05:47:40,163",0,120,120,3480,3576.0,7.0,7.0,14,120,120,4140,3708.0,11.0,11.0
"2008-04-15 05:48:20,158",0,120,120,4140,3708.0,11.0,11.0,14,120,120,3360,3780.0,9.0,9.0
"2008-04-15 05:49:00,164",0,120,120,3360,3780.0,9.0,9.0,14,120,120,3660,3768.0,8.0,8.0
"2008-04-15 05:49:40,172",0,120,120,3660,3768.0,8.0,8.0,14,120,120,3780,3720.0,9.0,9.0
"2008-04-15 05:50:20,166",0,120,120,3780,3720.0,9.0,9.0,14,120,120,4080,3924.0,9.0,9.0
"2008-04-15 05:51:00,169",0,120,120,4080,3924.0,9.0,9.0,14,120,120,3720,3912.0,8.0,8.0
"2008-04-15 05:51:40,170",0,120,120,3720,3912.0,8.0,8.0,14,120,120,3480,3780.0,8.0,8.0
"2008-04-15 05:52:20,164",0,120,120,3480,3780.0,8.0,8.0,14,120,120,3540,3612.0,8.0,8.0
"2008-04-15 05:53:00,166",0,120,120,3540,3612.0,8.0,8.0,14,120,120,3600,3552.0,8.0,8.0
